# x, y_pred
3.571428537368774414e+00 -3.571428537368774414e+00 -7.142857313156127930e-01 0.000000000000000000e+00 4.194306384306401014e-04 -3.508149529807269573e-04
4.285714149475097656e+00 -7.142857313156127930e-01 -2.857142925262451172e+00 0.000000000000000000e+00 3.869089414365589619e-04 -3.401403664611279964e-04
2.857142925262451172e+00 -1.428571462631225586e+00 -1.428571462631225586e+00 0.000000000000000000e+00 4.065885732416063547e-04 -3.383765579201281071e-04
2.857142925262451172e+00 3.571428537368774414e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.188161622849293053e-04 1.012096880003809929e-03
1.428571462631225586e+00 3.571428537368774414e+00 2.857142925262451172e+00 0.000000000000000000e+00 -2.813714381773024797e-04 7.486032322049140930e-03
-3.571428537368774414e+00 -2.857142925262451172e+00 -3.571428537368774414e+00 0.000000000000000000e+00 4.736225528176873922e-04 -3.526847576722502708e-04
-7.142857313156127930e-01 7.142857313156127930e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.076690820511430502e-04 -3.617586335167288780e-04
-2.857142925262451172e+00 2.857142925262451172e+00 -3.571428537368774414e+00 0.000000000000000000e+00 3.963301423937082291e-04 -3.483655746094882488e-04
0.000000000000000000e+00 1.428571462631225586e+00 5.000000000000000000e+00 0.000000000000000000e+00 3.615879395511001348e-04 -3.753206110559403896e-04
-2.857142925262451172e+00 7.142857313156127930e-01 -1.428571462631225586e+00 0.000000000000000000e+00 4.257883701939135790e-04 -3.534014103934168816e-04
-5.000000000000000000e+00 0.000000000000000000e+00 7.142857313156127930e-01 0.000000000000000000e+00 4.348718794062733650e-04 -3.489360096864402294e-04
-1.428571462631225586e+00 -1.428571462631225586e+00 -5.000000000000000000e+00 0.000000000000000000e+00 4.554668848868459463e-04 -3.541077021509408951e-04
3.571428537368774414e+00 -7.142857313156127930e-01 -3.571428537368774414e+00 0.000000000000000000e+00 3.788940084632486105e-04 -3.495620912872254848e-04
2.142857074737548828e+00 2.142857074737548828e+00 -2.857142925262451172e+00 0.000000000000000000e+00 3.037972783204168081e-04 -2.916420344263315201e-04
2.857142925262451172e+00 2.857142925262451172e+00 -7.142857313156127930e-01 0.000000000000000000e+00 2.498540270607918501e-04 3.624233650043606758e-04
4.285714149475097656e+00 2.142857074737548828e+00 -1.428571462631225586e+00 0.000000000000000000e+00 2.605714253149926662e-04 -2.800901420414447784e-04
-4.285714149475097656e+00 2.142857074737548828e+00 5.000000000000000000e+00 0.000000000000000000e+00 5.326857790350914001e-04 -3.381850547157227993e-04
-7.142857313156127930e-01 1.428571462631225586e+00 -7.142857313156127930e-01 0.000000000000000000e+00 3.876045520883053541e-04 -3.557965974323451519e-04
-1.428571462631225586e+00 -5.000000000000000000e+00 -1.428571462631225586e+00 0.000000000000000000e+00 4.538149223662912846e-04 -3.498727455735206604e-04
-7.142857313156127930e-01 -2.857142925262451172e+00 2.857142925262451172e+00 0.000000000000000000e+00 4.167775332462042570e-04 -3.435472608543932438e-04
-1.428571462631225586e+00 -2.857142925262451172e+00 -7.142857313156127930e-01 0.000000000000000000e+00 4.514651955105364323e-04 -3.519295132718980312e-04
5.000000000000000000e+00 -3.571428537368774414e+00 4.285714149475097656e+00 0.000000000000000000e+00 4.480597272049635649e-04 -3.933794214390218258e-04
5.000000000000000000e+00 -1.428571462631225586e+00 -7.142857313156127930e-01 0.000000000000000000e+00 4.067473928444087505e-04 -3.444756148383021355e-04
4.285714149475097656e+00 7.142857313156127930e-01 2.857142925262451172e+00 0.000000000000000000e+00 6.056219572201371193e-04 5.693937418982386589e-04
0.000000000000000000e+00 2.857142925262451172e+00 7.142857313156127930e-01 0.000000000000000000e+00 2.560336433816701174e-04 7.658159593120217323e-04
-4.285714149475097656e+00 -2.142857074737548828e+00 7.142857313156127930e-01 0.000000000000000000e+00 4.559055378194898367e-04 -3.531416296027600765e-04
2.857142925262451172e+00 1.428571462631225586e+00 -2.857142925262451172e+00 0.000000000000000000e+00 3.197160549461841583e-04 -3.226880216971039772e-04
-7.142857313156127930e-01 -5.000000000000000000e+00 1.428571462631225586e+00 0.000000000000000000e+00 4.315516271162778139e-04 -3.462017048150300980e-04
4.285714149475097656e+00 -5.000000000000000000e+00 1.428571462631225586e+00 0.000000000000000000e+00 4.301171866245567799e-04 -3.540190518833696842e-04
2.142857074737548828e+00 1.428571462631225586e+00 7.142857313156127930e-01 0.000000000000000000e+00 -9.121499024331569672e-03 6.622640788555145264e-02
-1.428571462631225586e+00 -2.857142925262451172e+00 5.000000000000000000e+00 0.000000000000000000e+00 4.289074859116226435e-04 -3.518702578730881214e-04
-2.142857074737548828e+00 1.428571462631225586e+00 2.142857074737548828e+00 0.000000000000000000e+00 5.520956474356353283e-04 -3.283699043095111847e-04
4.285714149475097656e+00 -2.857142925262451172e+00 -2.142857074737548828e+00 0.000000000000000000e+00 3.880148287862539291e-04 -3.458147984929382801e-04
1.428571462631225586e+00 -1.428571462631225586e+00 2.857142925262451172e+00 0.000000000000000000e+00 6.093202973715960979e-04 -2.780041540972888470e-04
5.000000000000000000e+00 -4.285714149475097656e+00 -2.857142925262451172e+00 0.000000000000000000e+00 3.943261399399489164e-04 -3.470898373052477837e-04
-3.571428537368774414e+00 7.142857313156127930e-01 7.142857313156127930e-01 0.000000000000000000e+00 4.397081793285906315e-04 -3.563331556506454945e-04
-4.285714149475097656e+00 4.285714149475097656e+00 4.285714149475097656e+00 0.000000000000000000e+00 4.538462962955236435e-04 -3.618185291998088360e-04
-3.571428537368774414e+00 -3.571428537368774414e+00 5.000000000000000000e+00 0.000000000000000000e+00 4.415576695464551449e-04 -3.535650321282446384e-04
0.000000000000000000e+00 4.285714149475097656e+00 7.142857313156127930e-01 0.000000000000000000e+00 2.289423864567652345e-04 -1.745185581967234612e-04
1.428571462631225586e+00 -4.285714149475097656e+00 3.571428537368774414e+00 0.000000000000000000e+00 4.527622077148407698e-04 -3.440832369960844517e-04
5.000000000000000000e+00 4.285714149475097656e+00 2.142857074737548828e+00 0.000000000000000000e+00 2.103425213135778904e-04 -4.509924037847667933e-04
3.571428537368774414e+00 0.000000000000000000e+00 1.428571462631225586e+00 0.000000000000000000e+00 5.896777729503810406e-04 -8.150469511747360229e-06
1.428571462631225586e+00 2.857142925262451172e+00 1.428571462631225586e+00 0.000000000000000000e+00 -1.414713449776172638e-02 1.175446584820747375e-01
5.000000000000000000e+00 0.000000000000000000e+00 3.571428537368774414e+00 0.000000000000000000e+00 4.069878486916422844e-04 -2.715470036491751671e-04
-4.285714149475097656e+00 2.857142925262451172e+00 4.285714149475097656e+00 0.000000000000000000e+00 5.306394305080175400e-04 -3.405489260330796242e-04
-2.142857074737548828e+00 2.857142925262451172e+00 -2.142857074737548828e+00 0.000000000000000000e+00 3.782916755881160498e-04 -3.504102933220565319e-04
-3.571428537368774414e+00 -1.428571462631225586e+00 -5.000000000000000000e+00 0.000000000000000000e+00 4.735479014925658703e-04 -3.533829003572463989e-04
-3.571428537368774414e+00 -3.571428537368774414e+00 -2.142857074737548828e+00 0.000000000000000000e+00 4.677076358348131180e-04 -3.515552962198853493e-04
-4.285714149475097656e+00 -7.142857313156127930e-01 1.428571462631225586e+00 0.000000000000000000e+00 4.466877435334026814e-04 -3.536371514201164246e-04
-7.142857313156127930e-01 0.000000000000000000e+00 7.142857313156127930e-01 0.000000000000000000e+00 4.532697203103452921e-04 -3.530962276272475719e-04
2.142857074737548828e+00 -1.428571462631225586e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.506410623434931040e-04 -3.346273442730307579e-04
0.000000000000000000e+00 5.000000000000000000e+00 3.571428537368774414e+00 0.000000000000000000e+00 1.646445452934131026e-04 -2.631811075843870640e-04
2.857142925262451172e+00 2.857142925262451172e+00 4.285714149475097656e+00 0.000000000000000000e+00 1.006765058264136314e-03 3.726253053173422813e-03
-4.285714149475097656e+00 2.857142925262451172e+00 -5.000000000000000000e+00 0.000000000000000000e+00 4.168021841906011105e-04 -3.481620806269347668e-04
1.428571462631225586e+00 3.571428537368774414e+00 1.428571462631225586e+00 0.000000000000000000e+00 -1.631268300116062164e-03 1.514359749853610992e-02
-5.000000000000000000e+00 1.428571462631225586e+00 3.571428537368774414e+00 0.000000000000000000e+00 5.059579852968454361e-04 -3.621094510890543461e-04
5.000000000000000000e+00 -2.142857074737548828e+00 -1.428571462631225586e+00 0.000000000000000000e+00 3.968733071815222502e-04 -3.446969203650951385e-04
7.142857313156127930e-01 -2.857142925262451172e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.347311332821846008e-04 -3.462655004113912582e-04
7.142857313156127930e-01 -4.285714149475097656e+00 -4.285714149475097656e+00 0.000000000000000000e+00 4.632349591702222824e-04 -3.515591379255056381e-04
-4.285714149475097656e+00 1.428571462631225586e+00 1.428571462631225586e+00 0.000000000000000000e+00 4.662355931941419840e-04 -3.648177953436970711e-04
2.142857074737548828e+00 1.428571462631225586e+00 1.428571462631225586e+00 0.000000000000000000e+00 -1.423320174217224121e-02 2.387414872646331787e-01
-1.428571462631225586e+00 -2.142857074737548828e+00 5.000000000000000000e+00 0.000000000000000000e+00 4.441053315531462431e-04 -3.496003919281065464e-04
-2.142857074737548828e+00 0.000000000000000000e+00 -7.142857313156127930e-01 0.000000000000000000e+00 4.265668103471398354e-04 -3.525751526467502117e-04
4.285714149475097656e+00 2.857142925262451172e+00 -5.000000000000000000e+00 0.000000000000000000e+00 2.669276727829128504e-04 -3.367101307958364487e-04
-1.428571462631225586e+00 5.000000000000000000e+00 2.857142925262451172e+00 0.000000000000000000e+00 2.206193312304094434e-04 -1.962925889529287815e-04
-5.000000000000000000e+00 7.142857313156127930e-01 -2.142857074737548828e+00 0.000000000000000000e+00 4.450021078810095787e-04 -3.511209506541490555e-04
-4.285714149475097656e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.317073035053908825e-04 -3.491872339509427547e-04
-2.142857074737548828e+00 -5.000000000000000000e+00 -1.428571462631225586e+00 0.000000000000000000e+00 4.558473010547459126e-04 -3.505930653773248196e-04
-4.285714149475097656e+00 -4.285714149475097656e+00 -5.000000000000000000e+00 0.000000000000000000e+00 4.755794070661067963e-04 -3.521592007018625736e-04
1.428571462631225586e+00 7.142857313156127930e-01 4.285714149475097656e+00 0.000000000000000000e+00 3.277966170571744442e-04 3.110618563368916512e-04
4.285714149475097656e+00 5.000000000000000000e+00 3.571428537368774414e+00 0.000000000000000000e+00 3.365137963555753231e-04 -2.133543021045625210e-04
4.285714149475097656e+00 1.428571462631225586e+00 7.142857313156127930e-01 0.000000000000000000e+00 2.769252459984272718e-04 -4.237500252202153206e-05
-2.142857074737548828e+00 1.428571462631225586e+00 1.428571462631225586e+00 0.000000000000000000e+00 5.105582531541585922e-04 -3.628234844654798508e-04
2.857142925262451172e+00 -4.285714149475097656e+00 -5.000000000000000000e+00 0.000000000000000000e+00 4.331790842115879059e-04 -3.514426061883568764e-04
2.857142925262451172e+00 -3.571428537368774414e+00 -5.000000000000000000e+00 0.000000000000000000e+00 4.168251762166619301e-04 -3.502918407320976257e-04
-2.857142925262451172e+00 -3.571428537368774414e+00 -5.000000000000000000e+00 0.000000000000000000e+00 4.745077458210289478e-04 -3.528867964632809162e-04
-3.571428537368774414e+00 -7.142857313156127930e-01 -1.428571462631225586e+00 0.000000000000000000e+00 4.494003951549530029e-04 -3.532700357027351856e-04
-2.142857074737548828e+00 7.142857313156127930e-01 2.142857074737548828e+00 0.000000000000000000e+00 5.194130353629589081e-04 -3.509267698973417282e-04
-2.857142925262451172e+00 -2.857142925262451172e+00 2.142857074737548828e+00 0.000000000000000000e+00 4.511878942139446735e-04 -3.541216137818992138e-04
-2.142857074737548828e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.247748001944273710e-04 -3.521228791214525700e-04
-3.571428537368774414e+00 -7.142857313156127930e-01 1.428571462631225586e+00 0.000000000000000000e+00 4.469550913199782372e-04 -3.547631786204874516e-04
-2.142857074737548828e+00 -1.428571462631225586e+00 -2.142857074737548828e+00 0.000000000000000000e+00 4.692739457823336124e-04 -3.535196883603930473e-04
-7.142857313156127930e-01 -2.142857074737548828e+00 -3.571428537368774414e+00 0.000000000000000000e+00 4.648177709896117449e-04 -3.536164877004921436e-04
-3.571428537368774414e+00 -1.428571462631225586e+00 -4.285714149475097656e+00 0.000000000000000000e+00 4.729399806819856167e-04 -3.534879069775342941e-04
5.000000000000000000e+00 2.142857074737548828e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.058959216810762882e-04 -3.854521783068776131e-04
-7.142857313156127930e-01 7.142857313156127930e-01 7.142857313156127930e-01 0.000000000000000000e+00 4.896045429632067680e-04 -3.417781554162502289e-04
7.142857313156127930e-01 -5.000000000000000000e+00 -3.571428537368774414e+00 0.000000000000000000e+00 4.663915315177291632e-04 -3.520202590152621269e-04
-7.142857313156127930e-01 3.571428537368774414e+00 3.571428537368774414e+00 0.000000000000000000e+00 2.037384110735729337e-04 2.200024900957942009e-04
-5.000000000000000000e+00 4.285714149475097656e+00 -2.857142925262451172e+00 0.000000000000000000e+00 4.323329485487192869e-04 -3.537870943546295166e-04
0.000000000000000000e+00 -2.857142925262451172e+00 5.000000000000000000e+00 0.000000000000000000e+00 4.466988611966371536e-04 -3.510049427859485149e-04
-1.428571462631225586e+00 -2.857142925262451172e+00 -2.142857074737548828e+00 0.000000000000000000e+00 4.649870970752090216e-04 -3.527955268509685993e-04
4.285714149475097656e+00 -7.142857313156127930e-01 2.142857074737548828e+00 0.000000000000000000e+00 4.913213197141885757e-04 -2.518678084015846252e-04
-2.142857074737548828e+00 2.142857074737548828e+00 -7.142857313156127930e-01 0.000000000000000000e+00 4.191485350020229816e-04 -3.627127152867615223e-04
-5.000000000000000000e+00 -4.285714149475097656e+00 4.285714149475097656e+00 0.000000000000000000e+00 4.539724614005535841e-04 -3.524243948049843311e-04
-3.571428537368774414e+00 5.000000000000000000e+00 2.857142925262451172e+00 0.000000000000000000e+00 4.164883575867861509e-04 -3.583249635994434357e-04
-2.857142925262451172e+00 -7.142857313156127930e-01 2.142857074737548828e+00 0.000000000000000000e+00 4.552966856863349676e-04 -3.544023493304848671e-04
2.142857074737548828e+00 7.142857313156127930e-01 5.000000000000000000e+00 0.000000000000000000e+00 3.269535955041646957e-04 -1.028022379614412785e-04
-1.428571462631225586e+00 -3.571428537368774414e+00 3.571428537368774414e+00 0.000000000000000000e+00 4.207369638606905937e-04 -3.480934537947177887e-04
-2.142857074737548828e+00 -5.000000000000000000e+00 -5.000000000000000000e+00 0.000000000000000000e+00 4.703941231127828360e-04 -3.520523896440863609e-04
-2.857142925262451172e+00 2.142857074737548828e+00 -2.857142925262451172e+00 0.000000000000000000e+00 4.118670767638832331e-04 -3.512795083224773407e-04
-2.857142925262451172e+00 -3.571428537368774414e+00 -1.428571462631225586e+00 0.000000000000000000e+00 4.643026622943580151e-04 -3.513875999487936497e-04
-2.857142925262451172e+00 2.857142925262451172e+00 7.142857313156127930e-01 0.000000000000000000e+00 4.696649848483502865e-04 -3.690081648528575897e-04
-1.428571462631225586e+00 7.142857313156127930e-01 -7.142857313156127930e-01 0.000000000000000000e+00 4.127380670979619026e-04 -3.570063854567706585e-04
-7.142857313156127930e-01 3.571428537368774414e+00 7.142857313156127930e-01 0.000000000000000000e+00 3.016045375261455774e-04 -1.543862163089215755e-04
0.000000000000000000e+00 -2.142857074737548828e+00 5.000000000000000000e+00 0.000000000000000000e+00 4.550352750811725855e-04 -3.533340641297399998e-04
1.428571462631225586e+00 -2.857142925262451172e+00 2.857142925262451172e+00 0.000000000000000000e+00 4.898046609014272690e-04 -3.358913236297667027e-04
5.000000000000000000e+00 -4.285714149475097656e+00 -5.000000000000000000e+00 0.000000000000000000e+00 3.862596058752387762e-04 -3.496803110465407372e-04
4.285714149475097656e+00 -4.285714149475097656e+00 2.142857074737548828e+00 0.000000000000000000e+00 4.558326036203652620e-04 -3.507481887936592102e-04
4.285714149475097656e+00 5.000000000000000000e+00 2.142857074737548828e+00 0.000000000000000000e+00 2.028725430136546493e-04 -4.360402817837893963e-04
-4.285714149475097656e+00 -7.142857313156127930e-01 -3.571428537368774414e+00 0.000000000000000000e+00 4.634705546777695417e-04 -3.535516443662345409e-04
-2.142857074737548828e+00 0.000000000000000000e+00 2.142857074737548828e+00 0.000000000000000000e+00 4.820283211302012205e-04 -3.534160205163061619e-04
-4.285714149475097656e+00 4.285714149475097656e+00 -3.571428537368774414e+00 0.000000000000000000e+00 3.965218784287571907e-04 -3.488818765617907047e-04
-2.142857074737548828e+00 -2.142857074737548828e+00 3.571428537368774414e+00 0.000000000000000000e+00 4.409678804222494364e-04 -3.510866663418710232e-04
-5.000000000000000000e+00 -2.142857074737548828e+00 -2.142857074737548828e+00 0.000000000000000000e+00 4.661527054850012064e-04 -3.531603724695742130e-04
2.142857074737548828e+00 1.428571462631225586e+00 -1.428571462631225586e+00 0.000000000000000000e+00 3.425563045311719179e-04 -2.292430726811289787e-04
0.000000000000000000e+00 3.571428537368774414e+00 -4.285714149475097656e+00 0.000000000000000000e+00 3.878812131006270647e-04 -3.374274820089340210e-04
-5.000000000000000000e+00 -1.428571462631225586e+00 1.428571462631225586e+00 0.000000000000000000e+00 4.475986061152070761e-04 -3.535210853442549706e-04
4.285714149475097656e+00 -5.000000000000000000e+00 -1.428571462631225586e+00 0.000000000000000000e+00 4.174291098024696112e-04 -3.497830475680530071e-04
